lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://www.marketscreener.com/news/latest/LightOn-to-become-Europe-s-first-listed-GenAI-startup-with-Paris-IPO-48304256/,0.5607843137254902,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,"{'type': 'country', 'label': {'eng': 'France'}}",False,0.0
eng,https://www.thestar.com.my/tech/tech-news/2024/11/08/lighton-to-become-europe039s-first-listed-genai-startup-with-paris-ipo,0.5607843137254902,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,"{'type': 'country', 'label': {'eng': 'France'}}",True,0.0
eng,https://www.channelnewsasia.com/business/lighton-become-europes-first-listed-genai-startup-paris-ipo-4735631,0.5607843137254902,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,True,0.0
eng,https://siliconangle.com/2024/11/07/multimodal-ai-enterprise-impact-cubeconversations/,0.2156862745098038,2024-11-07,1,Multimodal AI: Transformative enterprise insights - SiliconANGLE,,False,0.5215686559677124
eng,https://www.scworld.com/podcast-segment/13217-were-not-saying-i-told-you-so-psw-850,0.1058823529411765,2024-11-07,1,"We're Not Saying ""I told you so"" - PSW #850",,False,0.7607843279838562
eng,https://pv-magazine-usa.com/2024/11/07/startup-launches-rooftop-solar-software-for-installers/,0.2549019607843137,2024-11-07,1,Startup launches rooftop solar software for installers,,False,0.0
eng,https://www.manilatimes.net/2024/11/07/tmt-newswire/pr-newswire/dynaai-unveils-agent-studio-a-powerful-ai-agent-builder-platform-at-singapore-fintech-festival/1999889,0.4901960784313726,2024-11-07,1,Dyna.Ai Unveils Agent Studio: A Powerful AI Agent Builder Platform at Singapore Fintech Festival,,False,0.0
eng,https://www.gadgets360.com/ai/news/google-pixel-call-screen-ai-replies-feature-working-report-6966525,0.1215686274509804,2024-11-07,1,Your Pixel Phone's Call Screen Feature Will Soon Support 'AI Replies',,False,0.8941176533699036
eng,https://taiwannews.com.tw/en/news/5967300,0.5686274509803921,2024-11-07,1,"Dyna.Ai Unveils Agent Studio: A Powerful AI Agent Builder Platform at Singapore Fintech Festival | Taiwan News | Nov. 7, 2024 22:22",,False,0.0
eng,https://www.techradar.com/computing/artificial-intelligence/chatgpt-just-got-easier-to-find-when-youre-searching-for-something,0.06666666666666665,2024-11-07,1,ChatGPT just got easier to find when you're searching for something,,False,0.6117647290229797
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63752740-dyna-ai-unveils-agent-studio-a-powerful-ai-agent-builder-platform-at-singapore-fintech-festival-008.htm,0.4509803921568627,2024-11-07,1,Dyna.Ai Unveils Agent Studio: A Powerful AI Agent Builder Platform at Singapore Fintech Festival,,False,0.0
eng,https://247wallst.com/investing/2024/11/07/will-goog-stock-double-under-trumps-presidency/,0.3490196078431373,2024-11-07,1,will goog stock double under trump's presidency?,,False,0.0
eng,https://www.pv-magazine.com/2024/11/07/u-s-startup-launches-rooftop-solar-software-for-installers/,0.3803921568627451,2024-11-07,1,U.S. startup launches rooftop solar software for installers,,False,0.0
eng,https://nybreaking.com/samsung-unveils-its-next-generation-bixby-ai-a-galaxy-brain-that-rivals-chatgpt-and-gemini/,0.3803921568627451,2024-11-07,1,Samsung Unveils Its Next Generation Bixby AI - A Galaxy Brain That Rivals ChatGPT And Gemini - Ny Breaking News,,False,0.886274516582489
eng,https://www.manilatimes.net/2024/11/07/tmt-newswire/globenewswire/acm-research-reports-third-quarter-2024-results/1999450,0.4588235294117646,2024-11-07,1,ACM Research Reports Third Quarter 2024 Results,,False,0.7843137383460999
eng,https://in.investing.com/news/stock-market-news/earnings-call-qualys-reports-8-revenue-growth-in-q3-2024-93CH-4513051,0.2784313725490195,2024-11-07,1,Earnings call: Qualys reports 8% revenue growth in Q3 2024 By Investing.com,,False,0.8392156958580017
eng,https://www.apnnews.com/krafton-surpasses-2t-krw-in-cumulative-sales-for-the-third-quarter-of-2024/,0.3490196078431373,2024-11-07,1,KRAFTON Surpasses 2t Krw In Cumulative Sales For The Third Quarter Of 2024 - APN News,"{'type': 'place', 'label': {'eng': 'Bangalore'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",False,0.9529411792755127
eng,https://uk.investing.com/news/stock-market-news/earnings-call-qualys-reports-8-revenue-growth-in-q3-2024-93CH-3776948,0.3568627450980393,2024-11-07,1,Earnings call: Qualys reports 8% revenue growth in Q3 2024 By Investing.com,,True,0.0
eng,https://www.investing.com/news/stock-market-news/earnings-call-qualys-reports-8-revenue-growth-in-q3-2024-93CH-3707451,0.3568627450980393,2024-11-07,1,Earnings call: Qualys reports 8% revenue growth in Q3 2024 By Investing.com,,False,0.800000011920929
eng,https://www.travelandtourworld.com/news/article/acai-travel-secures-new-amount-to-transform-global-travel-operations-with-ai-enhancing-efficiency-for-agencies-and-experiences-for-travellers/,0.4274509803921569,2024-11-07,1,Acai Travel Secures New Amount to Transform Global Travel Operations with AI Enhancing Efficiency for Agencies and Experiences for Travellers - Travel And Tour World,,False,0.9058823585510254
eng,https://www.gadgets360.com/mobiles/news/ios-18-2-public-beta-1-update-iphone-apple-intelligence-features-6962093,0.2627450980392156,2024-11-07,1,iOS 18.2 Public Beta 1 Update Rolling Out Now: Here's What's New,,False,0.7607843279838562
eng,https://inc42.com/buzz/microsoft-ai-ceo-calls-india-as-one-of-the-companys-fastest-growing-markets/,0.5686274509803921,2024-11-07,1,Microsoft AI CEO Calls India As One Of The Company's Fastest Growing Markets,,False,0.8274509906768799
eng,https://me.mashable.com/tech/48689/did-google-accidentally-leak-its-new-ai-tool-that-browses-the-internet-for-you,0.01960784313725483,2024-11-07,1,Did Google accidentally leak its new AI tool that browses the internet for you?,,True,0.0
eng,https://www.itsecuritynews.info/it-security-news-daily-summary-2024-11-06/,-0.06666666666666665,2024-11-06,1,IT Security News Daily Summary 2024-11-06 - IT Security News,,False,0.0
eng,https://forums.appleinsider.com/discussion/238222/apples-numerous-internal-projects-led-to-the-upcoming-api-powered-siri-with-ai,0.3568627450980393,2024-11-06,1,Apple's numerous internal projects led to the upcoming API-powered Siri with AI,,False,0.0
eng,https://www.techrepublic.com/article/ai-cyber-attacks-gartner/,-0.08235294117647063,2024-11-06,1,"AI-Assisted Attacks Top Cyber Threat For Third Consecutive Quarter, Gartner Finds",,False,0.0
eng,https://appleinsider.com/articles/24/11/06/apples-numerous-internal-projects-led-to-the-upcoming-api-powered-siri-with-ai,0.2941176470588236,2024-11-06,1,Apple's numerous internal projects led to the upcoming API-powered Siri with AI,,False,0.7568627595901489
eng,https://www.popsci.com/diy/how-chatgpt-search-works/,0.09019607843137245,2024-11-06,1,Goodbye Google? How to use ChatGPT's new web search.,,False,0.5215686559677124
eng,https://sea.mashable.com/tech/35011/did-google-accidentally-leak-its-new-ai-tool-that-browses-the-internet-for-you,0.01960784313725483,2024-11-06,1,Did Google accidentally leak its new AI tool that browses the internet for you?,,True,0.0
eng,https://www.newsdirectory3.com/revolutionizing-the-future-30000-strong-flock-to-sk-ai-summit-for-a-glimpse-of-choi-tae-wons-visionary-ai-blueprint/,0.2705882352941176,2024-11-06,1,"Revolutionizing the Future: 30,000 Strong Flock to SK AI Summit for a Glimpse of Choi Tae-won's Visionary AI Blueprint - News Directory 3",,False,0.0
eng,https://mashable.com/article/google-accidentally-leaked-new-ai-tool-browses-internet-for-you,0.01960784313725483,2024-11-06,1,Did Google accidentally leak its new AI tool that browses the internet for you?,,False,0.7843137383460999
eng,https://brandspurng.com/2024/11/06/clickatell-achieves-record-growth-of-its-chat-commerce-platform/,0.5764705882352941,2024-11-06,1,Clickatell Achieves Record Growth Of Its Chat Commerce Platform - Brand Spur,,False,0.0
eng,https://ca.finance.yahoo.com/news/q3-2024-qualys-inc-earnings-133916194.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuYmluZy5jb20&guce_referrer_sig=AQAAAEoD-uFnQ5-r4p2saQweE3tuRpbyIOnZGip372Z_ioB6-SC8gfpAsSBjOqJWi6BA0QhO3DP5Xhr8B2OvFMPVoGEIbNWNWBpDf5F7Ky0Mw9sKszSyEzwX2G41lntwu9WDtBpHf0xnUfGA6PLJVvV6TbGUUKdX9yXkMSP2_-9le-O7,0.223529411764706,2024-11-06,1,Q3 2024 Qualys Inc Earnings Call,,True,0.0
eng,https://finance.yahoo.com/news/q3-2024-qualys-inc-earnings-133916194.html,0.223529411764706,2024-11-06,1,Q3 2024 Qualys Inc Earnings Call,,False,0.6549019813537598
eng,https://www.dbta.com/Editorial/News-Flashes/Oracle-and-NTT-DATA-Japan-Collaborate-to-Broaden-Cloud-Service-Offerings-166723.aspx,0.2392156862745098,2024-11-06,1,Oracle and NTT DATA Japan Collaborate to Broaden Cloud Service Offerings,,False,0.5803921818733215
eng,https://www.gadgets360.com/ai/news/microsoft-magnetic-one-generalist-multi-agent-ai-system-open-source-completes-complex-tasks-6956521,0.1843137254901961,2024-11-06,1,Microsoft's Magnetic-One Can Complete Complex Tasks Using AI,,False,0.7960784435272217
eng,https://www.forbes.com/sites/lanceeliot/2024/11/06/the-checklist-prompting-technique-for-generative-ai-does-a-bang-up-job-of-keeping-ai-on-track-with-better-results/,0.1764705882352942,2024-11-06,1,The Checklist Prompting Technique For Generative AI Does A Bang-Up Job Of Keeping AI On Track With Better Results,,False,0.0
eng,https://www.tmtpost.com/7324836.html,0.411764705882353,2024-11-06,1,Nvidia Tops Apple to Retake Top Spot as World's Most Valuable Company-钛媒体官方网站,,False,0.6235294342041016
eng,https://infotechlead.com/artificial-intelligence/perplexity-an-ai-driven-search-startup-to-raise-500-mn-87535,0.0980392156862746,2024-11-06,1,"Perplexity, an AI-driven search startup, to raise $500 mn - InfotechLead",,False,0.5843137502670288
eng,https://www.nasdaq.com/articles/3-reasons-buying-artificial-intelligence-ai-stock-risk-and-how-it-could-pay,0.1058823529411765,2024-11-05,1,3 Reasons Buying This Artificial Intelligence (AI) Stock Is a Risk... And How It Could Pay Off,,False,0.7843137383460999
eng,https://www.databreachtoday.com/google-ai-agent-finds-zero-day-in-popular-database-engine-a-26730,0.1843137254901961,2024-11-05,1,Google AI Agent Finds Zero-Day in Popular Database Engine,,False,0.8274509906768799
eng,https://www.fool.com/investing/2024/11/05/3-risks-buying-this-ai-stock/,0.1137254901960785,2024-11-05,1,3 Reasons Buying This Artificial Intelligence (AI) Stock Is a Risk... And How It Could Pay Off | The Motley Fool,,False,0.7372549176216125
eng,https://www.marketscreener.com/quote/stock/VCI-GLOBAL-LIMITED-152398036/news/VCI-GLOBAL-ANNOUNCES-1-FOR-49-REVERSE-STOCK-SPLIT-Form-6-K-48263673/,0.3176470588235294,2024-11-05,1,VCI GLOBAL :  ANNOUNCES 1 FOR 49 REVERSE STOCK SPLIT Form 6 K,"{'type': 'place', 'label': {'eng': 'Kuala Lumpur'}, 'country': {'type': 'country', 'label': {'eng': 'Malaysia'}}}",False,0.0
eng,https://davidmerzel.com/2024/11/05/building-ai-agents-for-advanced-gtm-strategies-my-upcoming-book/,0.3568627450980393,2024-11-05,1,Building AI Agents for Advanced GTM Strategies [my upcoming book],,False,0.0
eng,https://www.itpro.com/security/googles-big-sleep-ai-model-just-found-a-zero-day-vulnerability-in-the-wild-but-dont-hold-your-breath-for-game-changing-ai-bug-hunting-tools-any-time-soon,-0.1764705882352942,2024-11-05,1,Google's Big Sleep AI model just found a zero-day vulnerability in the wild  --  but don't hold your breath for game-changing AI bug hunting tools any time soon,,False,0.8078431487083435
eng,https://www.eagletribune.com/region/latest-wso2-api-management-products-help-enterprises-to-manage-ai-apis-maximize-developer/article_8fc1f49d-5d42-5517-9a21-a5b8aee89ae4.html,0.6000000000000001,2024-11-05,1,"Latest WSO2 API Management Products Help Enterprises to Manage AI APIs, Maximize Developer ...",,True,0.0
eng,https://www.forbes.com/sites/thomasbrewster/2024/11/05/the-wiretap-watch-out-for-russias-fake-election-news/,0.1215686274509804,2024-11-05,1,The Wiretap: Watch Out For Russia's Fake Election News,,False,0.0
eng,https://taiwannews.com.tw/en/news/5965583,0.584313725490196,2024-11-05,1,"Latest WSO2 API Management Products Help Enterprises to Manage AI APIs, Maximize Developer Productivity, and Future-Proof Their Deployments | Taiwan News | Nov. 5, 2024 22:00",,True,0.0
eng,https://www.manilatimes.net/2024/11/05/tmt-newswire/globenewswire/latest-wso2-api-management-products-help-enterprises-to-manage-ai-apis-maximize-developer-productivity-and-future-proof-their-deployments/1997969,0.4980392156862745,2024-11-05,1,"Latest WSO2 API Management Products Help Enterprises to Manage AI APIs, Maximize Developer Productivity, and Future-Proof Their Deployments",,False,0.9725490212440491
eng,https://finance.yahoo.com/news/alphabet-stock-googl-explosive-google-135655535.html,0.4509803921568627,2024-11-05,1,Alphabet Stock (GOOGL): Explosive Google Cloud Growth Mispriced by Wall Street,,False,0.5098039507865906
eng,https://www.darkreading.com/vulnerabilities-threats/iranian-group-targets-ip-cameras-extends-attacks-beyond-israel,-0.003921568627450966,2024-11-05,1,"Iranian APT Targets IP Cameras, Extends Attacks Beyond Israel",,False,0.0
eng,https://www.aa.com.tr/en/energy/energy-diplomacy/turkic-states-summit-in-kyrgyzstan-to-determine-strategic-priorities/44417,0.3960784313725489,2024-11-05,1,Turkic states summit in Kyrgyzstan to determine strategic priorities,,False,0.6784313917160034
eng,https://www.apnnews.com/latest-wso2-api-management-products-help-enterprises-to-manage-ai-apis-maximize-developer-productivity-and-future-proof-their-deployments/,0.5529411764705883,2024-11-05,1,"Latest WSO2 API Management Products Help Enterprises to Manage AI APIs, Maximize Developer Productivity, and Future-Proof Their Deployments - APN News","{'type': 'place', 'label': {'eng': 'Austin, Texas'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.9764705896377563
eng,https://www.chinanews.net/news/274743897/feature-chinas-ai-savvy-younger-generation-creates-a-new-wave-of-cultural-memes,0.2941176470588236,2024-11-05,1,Feature: China's AI-savvy younger generation creates a new wave of cultural memes,"{'type': 'country', 'label': {'eng': 'China'}}",True,0.0
eng,https://www.industriesnews.net/news/274743897/feature-chinas-ai-savvy-younger-generation-creates-a-new-wave-of-cultural-memes,0.2941176470588236,2024-11-05,1,Feature: China's AI-savvy younger generation creates a new wave of cultural memes,"{'type': 'country', 'label': {'eng': 'China'}}",True,0.0
eng,https://newspatrolling.com/latest-wso2-api-management-products-help-enterprises-to-manage-ai-apis-maximize-developer-productivity-and-future-proof-their-deployments/,0.584313725490196,2024-11-05,1,"Latest WSO2 API Management Products Help Enterprises to Manage AI APIs, Maximize Developer Productivity, and Future-Proof Their Deployments - Newspatrolling.com",,False,0.9725490212440491
eng,https://telecomtalk.info/adnoc-aiq-agentic-ai-solution-energy-microsoft/984364/,0.4431372549019608,2024-11-05,1,ADNOC and AIQ Launch Agentic AI Solution for Energy Efficiency in Partnership with Microsoft,,False,0.8156862854957581
eng,http://en.people.cn/n3/2024/1105/c90000-20237562.html,0.2705882352941176,2024-11-05,1,Feature: China's AI-savvy younger generation creates a new wave of cultural memes,,False,0.5843137502670288
eng,https://finance.yahoo.com/news/billionaire-ken-griffin-just-increased-233000644.html?guccounter=1&guce_referrer=aHR0cDovL3d3dy5hbnRzby5jbg&guce_referrer_sig=AQAAAADvdJGz6XH1WajadtiNIctJ7VC06v2_8_QPrR5GIR-ZfJ6SuFHC_72BeMmuglWTC_Q6Zz_wFBESpGAYxqLcyECA1N2hSUNPBvvNsz5bHVFO92o4hCSbJQO1st6S1o_-3CFSyOULwBAce6fmkMDWha92mpkmf_jskbc86kVNgYOR,0.3568627450980393,2024-11-05,1,Billionaire Ken Griffin Just Increased His Position in This Data Center Stock by 704% (Hint: It's Not Nvidia),,False,0.7254902124404907
eng,https://www.nasdaq.com/articles/billionaire-ken-griffin-just-increased-his-position-data-center-stock-704-hint-its-not,0.3411764705882352,2024-11-05,1,Billionaire Ken Griffin Just Increased His Position in This Data Center Stock by 704% (Hint: It's Not Nvidia),,False,0.7764706015586853
eng,https://www.fool.com/investing/2024/11/04/billionaire-ken-griffin-just-increased-his-positio/,0.3490196078431373,2024-11-04,1,Billionaire Ken Griffin Just Increased His Position in This Data Center Stock by 704% (Hint: It's Not Nvidia) | The Motley Fool,,False,0.4666666686534882
